review_id,product_id,review,rating
R95656,641455,I was Very happy by this Product 😍😘,4
R89745,641455,Nice fabric... beautiful dress... Perfect for feeding as all buttons are openable... belt is also provided... thank u Flipkart...,5
R11728,641455,Perfect,5
R57919,641455,beautiful dress,5
R54476,641455,Nice,5
R62777,641455,Looks nice 😍😍,4
R64076,641455,Lovly I love it,5
R56990,641455,Very nice,5
R12897,641455,So beautiful dress I'm so happy thanks Flipkart 😊,5
R41490,641455,Dress is really beautiful ❤️❤️.. go for it,5
R12898,641455,It's very pretty 🥰..go for it,4
R67260,641455,Very comfortable and fittings dress👗👗 🥰🥰,5
R15704,641455,excellent product,5
R75326,641455,Very nice 👌👌👌,5
R28577,641455,super dress iam so happy to have it good for feeding nice,5
R53816,641455,Fit and beautiful.thanks to flipcart,5
R10500,641455,Good,5
R79262,641455,Nice,3
R91306,641455,woww its amazing,5
R69083,641455,Very nice,5
R52299,641455,Very very nice dress.... ❤️❤️,5
R95563,641455,Nice so happy,5
R21121,641455,Nice,5
R59900,641455,I'm very happy for this product 🙂,4
R17421,641455,"Nice dress,ideal for pregnant lady.",5
R67876,641455,Nice nd perfect fiting.thank u flipcrt,5
R17020,641455,"Nice dress,quality awesome",5
R50581,641455,This dress looks pretty 😍I love it❤️😍,5
R65235,641455,Wow so beautiful 😍😍,5
R65783,641455,Beautiful Dress 😍,5
R79834,641455,Nice,3
R57378,641455,I am so  so happy  😍😍❤️❤️👌 👌,5
R89079,641455,It's beautiful ☺️🥰 and comfortable,5
R79827,641455,"Looks great...stylish..light weight...bt not cotton fabric,so feels bit warm n sometimes uncomfortable.. bt all over item is good...",4
R74340,876242,Fabric is good ..........,5
R97705,876242,nice dress👗,5
R16548,876242,Thank you flipcark for this pretty 😍dress ....I am happy 😊,5
R68648,876242,Very comfortable 🐱🐱😁,4
R88463,876242,Awsome dress❤,5
R97200,876242,Good quality 👌,5
R25718,876242,Nice drs,3
R61737,876242,excellent!❤,4
R26809,876242,Nice dress ❤ super  ❤❤ thanks flipkart,5
R51940,876242,nice,5
R18021,876242,"Awesome in all parameters, perfect at this range of money.",5
R55043,876242,very nice 😘😘😘😘,5
R94564,876242,osm... m very happy,5
R78957,876242,Quality  asowmmm,4
R14765,876242,I m happy?....nice dress ?,4
R68872,876242,Qualith is good. Worth it .,5
R39772,876242,good,4
R87573,876242,Nice ❤❤,5
R49696,876242,Good material.,5
R91096,876242,Very nice product j,5
R61331,876242,Love it,5
R30129,876242,awsm.....I m happy...,4
R60909,876242,supper dress,5
R34706,876242,Good quality 😊,5
R95907,876242,Fabric us too good and size is perfect,5
R54192,876242,nice,5
R25646,876242,very nice dress i like it too much😍😍,5
R20777,876242,Go for it🙂 awasome product .,5
R89612,876242,really nice n Awsame Drs...,3
R73201,876242,as I expecte it's awesome,4
R29474,876242,Good product....I really loved it I chose Medium...,4
R99191,876242,nice dress in this prize,4
R65161,876242,good product 😍😍😍,5
R67959,876242,Good,4
R95169,876242,best,5
R93671,876242,very nice frock. It's amazing and the material is very good. it is the best product I got from flipcart,5
R95855,876242,awesome dress,5
R83493,876242,i am fully satisfiedl,4
R61793,876242,It is good but the clothes quality is little bit bad other wise I love it❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ beautiful😍😍😍😍✨✨✨✨✨✨,5
R46618,876242,Best quality 👌👌Must buy😊..Thank You So much Flipkart ❤️❤️,5
R71177,876242,Superb n nyc dress 👍👍👌🏻👌🏻❤️❤️,5
R43284,876242,osm ? dress,5
R99691,876242,nice one...,5
R69983,876242,very very nice dress 💃💃💃💃💃,5
R86359,876242,It's really good I love it ....,5
R73050,876242,its really nice looking wise but cloth quality isn't much good....if u are thinking to buy but want good cloth quality then don't buy else just go for it.....and I really like it... thanks flipkart,4
R52343,876242,Good,4
R17654,876242,very good,5
R47435,876242,Nice dress &good product,5
R22659,876242,nice dress,5
R62594,876242,awesome Quality .. . m satisfied.. i bought two,5
R49486,876242,Nice product... ❤️ it,5
R68771,876242,Too good product l'm really happy ❤️😊,5
R69806,876242,i love it..😘😘,5
R26104,876242,better than expectation🤗.....tq Flipkart😍,5
R53779,876242,"very good product, fully satisfied, same as shown. loved it.",5
R12891,876242,Very nice product,4
R24719,876242,nice product,5
R50325,876242,So nice,4
R38380,876242,Supper 🥰,5
R55405,876242,Looking fabulous❤ Just loved it😍😎🔥,4
R53070,876242,Excellent dress..nice colour and bright..as shown as image..thank u Flipkart...😄😄,5
R53049,876242,Nice....,5
R37516,876242,This is so pretty but it's material very chip.. Plz don't waste money on this...,3
R52518,876242,Same product and dress is awesome,4
R65930,876242,nice product,5
R16861,876242,nice..😍😍😍 I loved it😘 thanku flipkart,5
R54541,876242,NYC products,3
R86761,876242,very nice,5
R15260,876242,"I am more than happy to buy this dress from Flipkart. It was amazingly good, fabric is beyond my imagination, and it fitted so well. If you are looking for a blue dress in reasonable price, then this is it. I don't think we can get this kinda dress in such price somewhere else.",5
R89924,876242,good,5
R77598,876242,It’s very comfortable  I love it,5
R55746,876242,verry good quality and same as image... I'm verrryyy happy .. love you flipkart.. thank you...,5
R13638,876242,Very nyc I love it good quality and very comfortable,5
R73830,876242,Thnx flipkart it's really awsm,5
R26065,876242,nice,4
R42669,876242,Very nice prodect,5
R72652,876242,i give it 3 ***b.cz. quality of the dress material should b improve. its ok,3
R68531,876242,Very nice dress.I did not think that it would be that nice,5
R12575,876242,This dress is very pretty❤🌈🤗,4
R74929,876242,Osm 👌👌👌👌,5
R68055,876242,Good quality and  ComfortableGood service by Flipkart,5
R56314,876242,Dress is very soft and comfort......,5
R76562,876242,Love it ❤️,5
R97673,876242,Very good love this must buy it,5
R41973,876242,Awesome dress same as shown in picture loved it thnx flipkart,4
R97440,876242,Very nice and I am very happy mere bhai ne rakshabanand pr gift diya,5
R85345,876242,Too good... For such less price it's an awesome product,5
R84487,876242,Nice one..,4
R52808,876242,Nice 👌,4
R99828,876242,Vry vry nice product... cloth quality is vry good ... nd d plus point of this product is its attached sleeves nd a tieing belt ...nd vry nice frills also ...really worth of money ... must buy dis product...,5
R67449,876242,Nice,5
R66892,876242,Excellent look.,5
R76225,876242,My sis love this product....giving you a special thanks flipkart ❤️😚,5
R83783,876242,Good product,3
R81713,876242,Nice dress Same as shown,4
R86519,876242,Ok ok pordect,5
R32991,876242,Nyc,5
R72703,876242,Comfortable to wear,5
R14431,876242,Nice dress 👌,5
R70566,283909,Amazing...Very comfortable,5
R19394,283909,"This dress looks pretty, satisfied with this product.",5
R80932,283909,Perfect 👍😊,5
R72022,283909,So comfortable dress in  pregnancy time....,4
R89768,283909,Very decent look❤️,5
R62535,283909,Nice one,4
R44780,283909,Very beautiful,5
R74032,283909,I loved it a lott...nyc cloth..superr👍👍❤,5
R38445,283909,Amazing  😍😍♥️♥️,5
R86941,283909,lovley😍😍,5
R41229,283909,Its fabulous i like it ❤️😘😍😍😍🥰 thnk u flipkart 😍,5
R79979,283909,Thank you flipkart for giving me a beautifull dress with best quality,5
R17583,283909,I love this dress ..very comfortable  ...thanks flipkart,5
R40712,283909,Loved it,5
R19736,283909,loved it,5
R12173,283909,very hpy,5
R21901,283909,I love it  😍,5
R16987,283909,Perfect 👌,5
R98925,283909,Supebb,5
R45973,283909,Loved it❤️,5
R25139,283909,I love it...🥰😍,5
R22515,283909,Nice dress😍,5
R98817,283909,I really loved this dress. It looks pretty on me and the quality of clothes is really really good. Worth to buy product. Thank you 😊,5
R13359,283909,osm.... 😍😍,4
R32746,283909,Dress was awesome but belt condition was not good when i was unboxing the belt come out with parts....so i gave 4/5 all over good if we ignore belt condition so go for it,4
R46729,283909,nice product,5
R32695,283909,such a beautiful dress 🤩😍😍😍 thank you Flipkart,5
R12870,283909,Material is soft and looks nice,5
R88875,283909,It's nice,5
R15925,283909,Worth buying... just go for it....❤,5
R47492,283909,Great dress. I love it.,5
R34602,283909,This product is looking awesome...❤ Must buy 🤞,5
R84415,283909,The dress is very beautiful & the quality is too good.,5
R48152,283909,"i'm happy with this product......no second thought, just go ft it....🥰🥰🥰🥰",5
R93875,283909,Nyc products,4
R46850,283909,Outstanding 😍😍,5
R34883,283909,Awesome dress,5
R48371,283909,"U should buy this dress,, amazing nd beautiful dress",5
R86575,283909,Very nice 👌,5
R13040,283909,Such a beautiful dress it is..highly recommended,5
R65383,283909,Nice dress 😍,5
R50974,283909,Nice and comfortable dress,5
R66510,283909,Very nice dress..Gives you a decent look.. very lightweight..Best for daily college or office going.. Though  material isn't much summer-friendly...But I really like the dress cz it really looks pretty after putting on...girls you should give it a try,4
R90249,283909,"Bought Size L and my height is 5'4"". This is a beautiful dress 💖.",5
R61596,283909,Really really good according to prize ❤️,5
R68136,283909,Nice,5
R32969,283909,Nice,5
R63836,283909,its awesome and worth it. go for it,5
R83380,283909,Nice dress,5
R39795,283909,Its very comfortable to wear I love to wear this dress,5
R44938,283909,Awesome dress,5
R79972,283909,nice dress,5
R70827,283909,nice dress,5
R63068,283909,Awesome 🤩,4
R59828,283909,Good quality !!,5
R97949,283909,Nice..👍👍👍🥰😍,5
R22786,283909,Super 💫,5
R85170,283909,its nice,4
R96075,283909,Loved the fitting and looks must buy,5
R96692,283909,Must bye its gd,4
R87959,283909,Very satisfied 😊,5
R34236,283909,Very very beautiful. frabic is good.. go for it in very reasonable price,5
R23636,283909,Beautiful,5
R85601,283909,Really it's amazing.. perfect for holidays,4
R67380,283909,I loved it,5
R71796,283909,Very nice product....,5
R85830,283909,I was Very happy by this Product 😍😘,4
R29819,283909,Nice fabric... beautiful dress... Perfect for feeding as all buttons are openable... belt is also provided... thank u Flipkart...,5
R62017,283909,Perfect,5
R47831,283909,beautiful dress,5
R83046,283909,Nice,5
R61170,283909,Looks nice 😍😍,4
R59728,283909,Lovly I love it,5
R81020,283909,Very nice,5
R42624,283909,So beautiful dress I'm so happy thanks Flipkart 😊,5
R75131,283909,Dress is really beautiful ❤️❤️.. go for it,5
R85073,283909,It's very pretty 🥰..go for it,4
R69227,283909,Very comfortable and fittings dress👗👗 🥰🥰,5
R20462,283909,excellent product,5
R34388,283909,Very nice 👌👌👌,5
R21628,283909,super dress iam so happy to have it good for feeding nice,5
R54796,283909,Fit and beautiful.thanks to flipcart,5
R26926,283909,Good,5
R22198,283909,Nice,3
R57947,283909,woww its amazing,5
R99536,283909,Very nice,5
R14852,283909,Very very nice dress.... ❤️❤️,5
R93516,283909,Nice so happy,5
R10806,283909,Nice,5
R10095,283909,I'm very happy for this product 🙂,4
R70126,283909,"Nice dress,ideal for pregnant lady.",5
R59830,283909,Nice nd perfect fiting.thank u flipcrt,5
R34771,283909,"Nice dress,quality awesome",5
R50634,283909,This dress looks pretty 😍I love it❤️😍,5
R51908,283909,Wow so beautiful 😍😍,5
R86461,283909,Beautiful Dress 😍,5
R82505,283909,Nice,3
R67798,283909,I am so  so happy  😍😍❤️❤️👌 👌,5
R66923,283909,It's beautiful ☺️🥰 and comfortable,5
R53689,283909,"Looks great...stylish..light weight...bt not cotton fabric,so feels bit warm n sometimes uncomfortable.. bt all over item is good...",4
R46232,210524,Good one,4
R98066,210524,Satisfied 👍,3
R47129,210524,Nice dress  😎,4
R99422,210524,This cloth was fine...it was of good quality but its printing was smelling strange.,5
R83248,210524,Dress was awesome.,4
R38547,210524,My first black beautiful dress🥰,5
R24758,210524,Worth the money 😊,4
R37453,210524,Thanks flipkart........ Nice clothes,5
R62639,210524,Superb ...yrrr.....thank you so much flipcart.....I jus love it😘,5
R70747,210524,Really it's very nice.. I'm so happy ☺️.. Thank you so much flipcart,5
R48434,210524,Good product,3
R42518,210524,Recommended,5
R36135,210524,Very good product ..as shown in image..clothes quality is very good,4
R45786,210524,Quality 9/10Fit 10/10Cloth 8/10All over a good product,4
R52587,210524,Nice dress I am so happy 😊 thanks flipkart,5
R64255,210524,Such a nice dress.... my height is small that's why its length is little bit long for me... but overall its so nice dress... colour is also beautiful like picture..I'm so happy to receive this dress...,5
R77767,210524,Very nice clothe material is so good love it,5
R13256,210524,Most beautiful 😍😍😍😍😍 kurti very beautiful colour am happy thank you Flipkart,5
R92205,210524,"I ordered two ,one for me and other one for my sister and its look pretty.. But design print smell like normal colour paint, I don't know what will happen after wash..",5
R82426,210524,Quality is as expected.,4
R93689,210524,Jst amazing.. Nyc kurti..,5
R39461,210524,"Amazing product ,quality is osm and colour is also same, I just really love this product",5
R80678,210524,Such a beautiful product😍😍I love it❤but colour was dissmiss😩😩😩,4
R59870,210524,Nice product 😊❤️👌,5
R40219,210524,Nice Product,5
R60860,210524,Nice product & good quality 💯💯💯,5
R71461,210524,Nice dress 🥰❤️,5
R14877,210524,Nice,5
R72677,210524,Very nice 👍🙂,5
R40198,210524,This outfit is awesome i really loved it . It's fitting and clothes quality is also good.  Must buy it 👍,5
R50993,210524,Wow,5
R12948,210524,Leave color after washing,5
R13516,210524,Wowwww what a beautiful and elegant dress black is my favourite colour and the design is amazing 😍..must buy quality is good according to the price thankyou Flipkart ❤️,4
R63467,210524,I'm in love with the dress. Dress fits well According to your size. Print is on the dress may vanish after first wash.,5
R75657,210524,Super...,5
R70904,210524,Very beautiful dress 👍😍,4
R59973,210524,Good quality and nice dress 😍😍,4
R35998,210524,I was booked this product for my sister..In addition she love it...Thanks Flipkart ❤️❤️,5
R52734,210524,Nice product 🤗🤗🤗,5
R55527,210524,I mean it's good Go for it girls🎉,5
R68093,210524,Quality and size akdom perfect . 👌👌👌👌,5
R52676,210524,Supper kurti perfect fitting thank you shopsy must buy it everyone,5
R61917,210524,"I ordered M size but M is like L, rest everything is perfect, stitching, Cloth quality also good.Go for it without thinking.",4
R62288,210524,just love it,5
R55512,210524,Very nice cloth 🥰🥰,5
R56680,210524,Very nice dress ...I m so happy,4
R93942,210524,Osm,5
R66666,210524,Nice dress 👗 thanks fk,5
R14995,210524,"Nice product , awesome quality .🥰🥰👍👍",5
R94164,210524,Looking good nd cotton clothe.,4
R67026,210524,"Quality is very good, value for money",4
R91292,210524,Best dress i ever bought but go for one size bigger,5
R94705,210524,It is nice at this price.... I loved it❤❤,5
R89284,210524,This is so beautiful frock and this printing is amazing . I recommend to bay this long frock because this is so amazing product ❤️,5
R57042,210524,Nice dress at this price,5
R53419,210524,I like it very much It fits perfectly i highly recomend this😻💕💕,5
R13085,210524,Super top  nice design and i love it,5
R73748,210524,Very nice product,5
R94693,210524,Looks awesome..but the fabric clr slightly comes off after wash but overall nice product.,4
R82872,210524,Good clothes,5
R71293,210524,Best Quality 👍🤞🙂👆,5
R31230,210524,Excellent 😊 i just loved it ❤️,5
R68461,210524,Super quality 👌 it's same as shown in pic ❣,5
R15734,210524,Nice 😍,4
R46667,210524,Nice,5
R19470,210524,Very nice product 😊,5
R11758,210524,Really nice ✨🤗,5
R44906,210524,As my expectations 😇😇,5
R80364,210524,its eye catchy and a good fit. fabric is adequate as well. Recommended 👌,3
R71752,210524,Nice,4
R58360,210524,Just Wow 😍,4
R16154,210524,Nice 😊👍,5
R92079,210524,Nice product.... Worth for money,4
R28828,210524,Good product 👍,5
R48525,210524,Products very nice and delivery Fast and Cost Normal,5
R56937,210524,Very very bad quality product,5
R65219,210524,Nice product😘Tnx,5
R72256,210524,Nice one 😍❣️,5
R82947,210524,Very comfortable,5
R57115,210524,Very nice ..,5
R83537,210524,Must buy So good 😊🤩Buy without worrying about the qualityIt's of amazing quality 😊,5
R35992,210524,Ok,5
R87024,210524,Nyc,5
R37045,210524,Beautiful dress,5
R32845,210524,Beautiful gown,4
R82196,210524,Good one....,5
R44838,210524,Beautiful dress I loved it 🥰🥰 quality also super 💯,5
R52020,210524,Very nice 👍😀,5
R23118,210524,I like it ...it very attractive and nice also fabric is 2 good.. thank you Flipkart and purushottam wala,5
R86507,210524,Metrial cloth is very soft and excellent product in this range go for it,5
R45252,210524,Best product,5
R42477,210524,Good,5
R14155,210524,Quality off the product is good but design was disappointed,3
R15065,210524,I ordered this dress for my mother and see loved it 😍 must buy,5
R72183,210524,As expected it is a nice kurti🥰🥰I was ordered this product for ny bff and she likes it soo muchhh so Thank u Flipkart🥰🥰🥰,5
R11982,210524,Nice dress👌,4
R78322,210524,It was good go for it✌️,3
R28024,958738,Amazing look😍❤️,5
R98048,958738,Awsm n comfortable,5
R23467,958738,Superb dress 🧡,5
R22490,958738,🌝👌🏻 beautiful,5
R70717,958738,I'm really satisfied with this dress ... I'm obsessed 😍I would highly recommend you to boy this dress... ❤️🔥,5
R54970,958738,Beautiful ❤️,5
R58526,958738,Beautiful dress n very comfortable....loved it...,4
R55601,958738,Beautiful dress 😍,5
R75809,958738,Nice dress😍,5
R89424,958738,Awesome dress,4
R25705,958738,I love the dress and it's fabric quality. The prints are also very nicely done. Don't have a doubt on this product. Buy it now.,5
R36478,958738,very nice product,5
R46706,958738,Fabulous 👌,4
R29844,958738,It's amazing,5
R52915,958738,Very beautiful dress 😍❤️,5
R74075,958738,Beautiful dress ......,5
R79912,958738,Superb ♥️,5
R51448,958738,"Beautiful, comfortable 😍",5
R44699,958738,Just Wow 😍... Value for money,5
R89339,958738,"Fabric is of quality, exactly as shown in image",5
R78983,958738,Khup Vhalo Kapoor,5
R37297,958738,Very good,5
R94109,958738,❤️❤️❤️ comfortable maxi gown..😌,4
R51828,958738,Beautiful Dress,5
R47736,958738,Good quality 😘 love it,5
R39251,958738,Fabrice so nice and beautiful 😍dress 👌🏼❤,5
R56229,958738,Loved the dress.... So happy to have it😁,5
R95071,958738,Loved it. Must buy it 👍,5
R93282,958738,Classy and beautiful,5
R67182,958738,Awesome 👌,5
R97399,958738,Very nice dress,5
R89544,958738,Very beautiful dress 👗 😍,5
R18783,958738,Nice dress and also getup is so coolThanks flipkart,5
R52144,958738,Very good,5
R63136,958738,This dress it just awesome loved it❤,5
R53546,958738,Good material... fantastic quantity...as shown as in the image....Love it,5
R61451,958738,Perfect for night out...gives you a super stylish look,5
R28277,958738,Very good product,5
R50991,958738,Fabric is good and not transparent. Party wear dress. I love this dress.😍😍,5
R59168,958738,my wife is so happy to wear this dress.she really loved it.thnks filpkart for lovely product in this rate.,5
R86113,958738,Nice,5
R70268,958738,Nice dress,3
R14997,958738,❤❤❤ it,4
R98329,958738,I like it.  Very good product 👍👍👍,4
R38474,958738,Best quality I like it 💖,5
R95669,958738,Dress is very,5
R85309,958738,Loved it ☺️,5
R51513,958738,FabulousNice dress,5
R99249,958738,Very nice dress as expected same as shown in the picture go for it guys,5
R16330,958738,"Good product,cloth quality ,worth for money.",4
R84967,958738,Nice,5
R17795,958738,very very nice,5
R52863,958738,Its very nice fabric quality is also good m so happy thanks to flipkart,5
R61229,958738,Good 🥱,5
R71050,958738,Loved it😊,5
R71519,958738,Nice dress,5
R88801,958738,It's too good,5
R93325,958738,Beautiful dress 😍 Loved it ❤️,4
R12405,958738,Very nice fiting and cloth quality,5
R97872,958738,Very very nice product 👍👍😊😊😊😊 i am very happy 😁☺️😁😁,5
R73112,958738,Loved this product.,4
R10188,958738,superb dresss im very happy to see 🙈👌👌👌,5
R26527,958738,Too good,5
R79299,958738,Beautiful,5
R73984,958738,Nice producte,5
R11820,958738,Amazing product,5
R68308,958738,"So good..I loving it...,😘😘",5
R11079,958738,Nice fitting nd also the material is good,4
R91137,958738,very good you guys also buy it i liked it very much,5
R24358,958738,I'm satisfied 😌 ☺,5
R66893,958738,Just amazing Fabric is vry nice look also pretty m loving it,5
R18111,958738,It's a superb quality....Buy now.....,5
R46050,958738,Comfort and beautiful 👌🏻,5
R68682,958738,Nice dress febric quality good 👍.,5
R94379,958738,"Comfortable , great stuff",5
R85283,958738,Very nice dress same product n price also good,5
R40266,958738,"Worth spending money,but its a little bit transparent.",4
R92682,958738,Fabric is soo good. I loved it.,5
R93867,958738,Very pretty dress ❤️,5
R18664,958738,This dress is so comfortable and also you can wear it in parties or function I loved it ...Thank u flipkart,5
R86633,958738,Nice dress 👍,5
R84624,958738,Good 👍😊,5
R82592,958738,Nice dress Good quality ❤️,5
R76001,958738,Very pretty dress ❤,5
R68156,958738,Sooo nice......,4
R35496,958738,Nice fabric😍same product thanku so much 😍i m so happy,5
R97754,958738,Fabric quality is up to the mark. Must buy product.,5
R86184,958738,"Awesome quality ,look exactly same as shown",5
R15775,958738,Product is amazing...go for it!💜,5
R37111,958738,Preeti dress,5
R28971,958738,I like the dress and order but i was bit disappointed with the size...where in sides were completely open... fitting is not correct... material is good design is good ...,3
R75362,958738,Amazing dress Just fit for me  I m very glad to buy this product 💯🙏🙏🤗🤗🤗Thnku flipkart thnku  so much,5
R20997,958738,Terrific purchase 👌👌❤️❤️... Thanks flpkrt❤️❤️,5
R35572,958738,Amazing go for it,5
R90278,958738,Its a fabulous dress. Love it. Go for it.,5
R37692,958738,Beautiful maxi dress &cloth is very comfortable thanks,5
R80203,958738,What a dress i like it very much thanku✔️✔️,5
R89266,958738,It's osm.. just go for it...,5
R29047,958738,very nice product we like it very much,5
R78162,192619,Just buy it🥰,4
R34645,192619,The fit and the fabric is good enough. Just close your eyes and go for it :),4
R91962,192619,Excellent dress...just love it....jus go fr it without 2nd thought,4
R69315,192619,Just beautiful... made my holiday more bright 🌞 ... just go for it guys....,5
R71742,192619,Itss look good,5
R68816,192619,Amazing,5
R60518,192619,"Super comfortable, love it",5
R53039,192619,Nice one,5
R28957,192619,It's superb,5
R48459,192619,Nice,4
R38051,192619,Superb ..,5
R83809,192619,Amazing fit. Its perfect for an airport look. Will definitely make a statement,5
R28987,192619,Go for it!!,5
R56241,192619,Quality not good as shown in picture,3
R32392,192619,Must have set in your wardrobe. Good quality.,5
R39884,192619,Awsome product,5
R32494,192619,Nice quality,3
R30475,192619,Amazing 👏 loved it,5
R75239,192619,Loved the colour 😍 Fits well 👌,4
R13388,192619,Awesome,5
R42492,192619,So pretty just buy it,4
R79022,192619,Material is very soft must buy,5
R10953,192619,Good product 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 love it❤❤❤❤,5
R30113,192619,The fabric is very soft. excellent fit. very comfortable.,5
R52671,192619,The stitch went off too early,3
R56967,192619,Loving it 🥰,5
R81455,192619,Color n design is perfect but fabric quality is not good for summer,5
R12658,192619,"I got so many compliments for this! Very comfortable, superb fabric!",5
R91044,192619,Nice 🤗,5
R59545,192619,It is a synthetic materialIn july when i wear this it is sticking and itching. Please dont go for it.This attire only looks good but no comfort,4
R14329,192619,Was nice and comfortable,4
R13150,192619,Nice product 👌 Colour is a bit purple like but looks good,5
R34557,192619,Nice product 😊,4
R58449,192619,Good one,5
R14050,192619,Very nice product thanks flipkart,5
R59027,192619,Super quality I'm so happy 😊,5
R21674,192619,"The outfit is too good,soft and it is suiting so well.....absolutely perfect size....worth the price,very reasonable",5
R27077,192619,Not comfortable,4
R56082,192619,Nice co ord worth the money.. go for it,5
R24383,192619,Worth the money I love the product,3
R40846,192619,Colour and size was perfect but quality of fabric was so so.,4
R49618,192619,Nice product but packing so cheap 🤮🤮,5
R15175,192619,nice fabric and fitting,5
R63502,192619,Cool,5
R75333,192619,Very good 🙂🙂🙂🙂🙂,5
R96467,192619,The product looks good but the fabric is not at all comfortable..the skin starts itching after wearing it on.,5
R30502,192619,"Absolutely fantastic. Great looks, great stuff.",5
R47905,192619,Ok Not not so good,4
R20399,192619,I obsessed with this dress😍,5
R23095,192619,Quality is good.,4
R51880,192619,Very good quality I got,5
R71937,192619,It looks like in appQuality feels goodSize also fits nice,5
R91226,192619,Good product,4
R78707,192619,Amazing,5
R86769,192619,This product quality was nice,4
R74772,192619,"Very Nice ,",5
R75924,192619,Nice cloth ... comfortable ☺️☺️,5
R45044,192619,"Its good, not cotton, but fine... Not bad at this price",5
R88178,192619,Looking nice dress,4
R13745,192619,Good quality i like it,5
R27391,192619,Beautiful set,5
R49334,192619,Nice clothes,5
R71498,192619,Nice 1,5
R37889,192619,The fabric is very comfortable   . I loved this dress,4
R74175,192619,Absolute mind boggling,5
R28891,192619,Beautiful product,5
R27252,192619,Nice product i like it,4
R73825,192619,Awesome product,5
R55823,192619,Verry good prouct,5
R61127,192619,Comfortable,5
R84536,192619,Very nice 👌,5
R93365,192619,Nice product,4
R77957,192619,Must buy this product 👍👍👍👍Best deal 🤝💯💯💯💯💯,4
R39903,192619,"Excellent co-ords,  soft clothing",4
R93034,192619,So beautiful,5
R40147,192619,nice product,5
R55076,192619,Nice 👍🙂,4
R78813,192619,Sprbb,5
R69412,192619,Amazing product 👌🏽,5
R96755,192619,Excellent 👌🏽😊,5
R46848,192619,Verry good praduc,5
R65045,192619,Nice product 😄😄,5
R32494,192619,Mind-blowing...very comfortable..very soft..just loving this😍😍👌👌👌,5
R74887,192619,Very good,3
R88263,192619,Jhakkasssssss ProductBeautiful Clothes QualityLooking superbMy Wife loves it.Very Very Happy For itDon't think too much just order it.,5
R60140,192619,Worst,4
R73481,192619,Quality is good 👍,5
R21901,192619,Super best good quality,5
R79784,192619,Very nice 👍,5
R37703,192619,Amazing product!! Loved it ❤️,3
R68161,192619,Material is not good,5
R58212,192619,Price according very NYC dress,5
R16435,879574,Love this product...much satisfied ❤️,5
R57068,879574,Awesome dress! 🖤,5
R68000,879574,Beautiful dress.,4
R10141,879574,I loved the dress.. material is also good but not see through.go for it..,5
R89593,879574,The product was awesome 👌  I seriously loved it ❤,5
R98691,879574,How cute 🥰🥰 I love it this dress,5
R20019,879574,nice product 😊 i lv it,4
R71783,879574,Quite impressive..  it gives very classy look,4
R10143,879574,Awesome dress ND beautiful,5
R78295,879574,I just loved it.... very comfortable with reasonable price,4
R52274,879574,Awesome product and good quality ❤️❤️😊😊,5
R47719,879574,Nice dress. Love it. Recommendations for all stylish girl....❤️❤️,5
R59116,879574,"Amazing product,good quality",5
R26075,879574,Very nice dress 👍😃😃,5
R38603,879574,Very very poor quality.. Really i am not satisfying ur product.. Delivery service not good.finally flipkart very poor product.,5
R92782,879574,Nice dress,4
R22552,879574,Dress is good.  Cloth might have been a bit better.,5
R34676,879574,Good Must buy,4
R53341,879574,Nice product...,5
R33329,879574,Nice dress❤️♥️👍,4
R14209,879574,Nice,4
R32209,879574,Really awesome . Very happy.,5
R22824,879574,Pretty,5
R33766,879574,Nice dress really like it,4
R40323,879574,Very nice for this price superb ❤️,5
R92843,879574,Just wow,5
R17227,879574,Very nice quality and good fithings,5
R22558,879574,"Awesome product it was ❤️  perfect fitting, good material nd looks very nice for real ❤️🌹",5
R73220,879574,Nice 👗,4
R25188,879574,Perfect size and perfect look dress I am so happy flipcart,5
R86389,879574,Amazing dress ufff just go for it 🥰🥰,5
R79540,879574,Super❤️just awesome 😍😍❣️❣️,5
R50270,879574,Good 😊,5
R26693,879574,Beautifull dress,4
R92832,879574,"Loved it, this dress is as shown as pic",4
R40670,879574,It's so pretty. Though the material is not really great but yes as best for its price.,5
R84844,879574,This is really amazing dress 😍 I love it,5
R13344,879574,Darun khub valo,5
R66613,879574,Myself Weight loss coach radha . I just loved the dress it’s superb for its size and fit,5
R86590,879574,Very beautiful dress. Like it very much,5
R17024,879574,Beautiful dress,5
R18586,879574,Nice dress,4
R96829,879574,Good,5
R29928,879574,"Very nice 👌 product,perfect fitting",5
R68803,879574,Not good 😩😩,5
R39263,879574,V nice 👍🙂 ibam so happy,5
R38156,879574,Very nice,5
R75117,879574,Very nice dress,4
R74202,879574,Very bad quality  I hated it 😒,5
R83774,879574,Thank you Flipkart for this amazing 👗,5
R92856,879574,Good product💯,3
R79242,879574,Dress is ok but size is not comfortable... Very long length ..,5
R55333,879574,Awsome dress,4
R91639,879574,Very nice,4
R83197,879574,its like a nighty and not at all looking good..,4
R73191,879574,Beatiful dress,5
R34351,879574,"Superb quality quality fabrics, good fitting",4
R93019,879574,Nice and good quality,5
R72892,879574,Good quality ☺️,5
R88699,879574,Good fabric and it looks pretty good,5
R42809,879574,Nice,5
